	sample:OP0.2A	sample:OP0.2B	sample:OP0.2C	sample:OP1.2A	sample:OP1.2B	sample:OP1.2C	sample:OP5.0A	sample:OP5.0B	sample:OP5.0C	sample:OP8.0A	sample:OP8.0B	sample:OP8.0C	sample:EN0.2A	sample:EN0.2B	sample:EN0.2C	count	superkingdom_name	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	id
829	0	7	18	6	3	25	2	11	45	1	1	35	9	13	16	192	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Belliella	Belliella baltica	tax829
830	4	4	1	7	2	0	3	12	5	6	33	3	0	12	3	95	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium amurskyense	tax830
831	5	10	10	9	13	12	5	6	6	10	17	13	17	17	9	159	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Cyclobacterium	Cyclobacterium marinum	tax831
832	3	5	9	0	1	0	0	1	1	0	8	0	4	4	2	38	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Cyclobacterium	NA	tax832
833	0	0	0	0	1	0	3	1	1	0	0	1	0	1	1	9	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Echinicola	Echinicola rosea	tax833
834	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	6	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Echinicola	Echinicola sp. LN3S3	tax834
835	0	3	1	1	3	0	6	0	1	5	0	4	2	0	1	27	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Echinicola	Echinicola strongylocentroti	tax835
836	0	0	0	1	2	2	0	1	4	0	0	2	0	0	0	12	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	Echinicola	Echinicola vietnamensis	tax836
837	3	2	0	1	3	2	0	2	0	0	3	2	1	1	3	23	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cyclobacteriaceae	NA	NA	tax837
838	22	27	46	31	34	63	38	60	140	55	49	291	21	28	33	938	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Arcticibacterium	Arcticibacterium luteifluviistationis	tax838
839	0	0	2	0	0	18	0	0	8	0	2	3	0	0	3	36	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Cytophaga	Cytophaga hutchinsonii	tax839
840	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	3	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Dyadobacter	Dyadobacter fermentans	tax840
841	2	3	0	2	0	3	0	5	6	0	0	3	4	0	5	33	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Dyadobacter	Dyadobacter sp. 32	tax841
842	0	0	4	0	0	1	0	0	1	0	0	2	0	0	0	8	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Emticicia	Emticicia oligotrophica	tax842
843	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	6	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Fibrella	Fibrella aestuarina	tax843
844	1	0	0	0	1	2	0	3	1	0	0	2	0	0	0	10	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Fibrella	Fibrella sp. ES10-3-2-2	tax844
845	0	0	0	0	1	7	0	3	6	1	1	2	1	0	1	23	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Leadbetterella	Leadbetterella byssophila	tax845
846	0	0	0	0	0	3	3	1	0	0	1	2	0	0	2	12	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Runella	Runella slithyformis	tax846
847	0	0	1	0	0	0	2	0	2	0	1	2	0	1	2	11	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Runella	Runella sp. HYN0085	tax847
848	0	0	0	0	0	3	0	1	1	0	1	1	0	0	4	11	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Runella	Runella sp. SP2	tax848
849	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Runella	NA	tax849
850	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma aerolatum	tax850
851	0	0	3	0	0	5	1	1	4	0	1	5	0	0	1	21	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma linguale	tax851
852	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	3	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma montaniterrae	tax852
853	0	0	1	0	0	17	1	0	8	0	0	8	0	0	0	35	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma pollinicola	tax853
854	0	0	2	1	0	2	1	0	4	0	0	0	0	0	0	10	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma radiotolerans	tax854
855	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	4	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	Spirosoma rigui	tax855
856	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	Spirosoma	NA	tax856
857	0	3	1	0	1	1	1	3	1	1	6	8	0	2	0	28	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	NA	Cytophagaceae bacterium	tax857
858	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	6	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Cytophagaceae	NA	NA	tax858
859	0	0	0	1	3	2	3	1	0	0	1	1	0	2	0	14	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	Fabibacter	Fabibacter pacificus	tax859
860	0	0	0	2	1	0	0	1	1	1	1	0	0	0	1	8	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	Flammeovirga	Flammeovirga pectinis	tax860
861	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	4	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	Flammeovirga	Flammeovirga sp. MY04	tax861
862	1	6	2	11	4	1	0	4	5	7	8	2	3	5	2	61	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	Marivirga	Marivirga tractuosa	tax862
863	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	NA	Flammeovirgaceae bacterium 311	tax863
864	0	1	0	0	1	0	0	2	0	0	0	0	2	0	0	6	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	NA	uncultured Flammeovirgaceae bacterium	tax864
865	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Flammeovirgaceae	NA	NA	tax865
866	0	0	0	2	1	3	0	0	1	0	0	1	0	0	0	8	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter nivis	tax866
867	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	4	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter oligotrophus	tax867
868	2	0	0	2	9	2	1	3	19	0	0	10	1	1	4	54	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sedentarius	tax868
869	0	0	0	0	5	2	0	1	6	2	2	6	0	1	0	25	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. 17J36-26	tax869
870	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. 17J68-5	tax870
871	0	0	1	2	3	19	6	4	16	2	1	39	0	2	3	98	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. APR13	tax871
872	0	0	0	0	2	2	1	0	4	0	1	3	0	0	2	15	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. DG01	tax872
873	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. DG25A	tax873
874	0	0	1	0	0	1	0	1	4	0	1	1	0	0	0	9	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. DG25B	tax874
875	1	0	1	1	0	2	0	1	14	2	1	9	0	0	1	33	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. PAMC 26554	tax875
876	0	0	0	1	0	1	0	0	3	0	1	1	0	0	0	7	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. PAMC 26628	tax876
877	1	0	2	0	1	11	0	1	19	0	2	25	0	0	1	63	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	Hymenobacter swuensis	tax877
878	0	0	10	5	10	28	12	4	35	2	6	26	0	1	5	144	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Hymenobacter	NA	tax878
879	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Pontibacter	Pontibacter actiniarum	tax879
880	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Pontibacter	Pontibacter sp. SGAir0037	tax880
881	0	3	2	0	1	7	2	0	0	0	4	0	1	1	2	23	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Rufibacter	Rufibacter sp. DG31D	tax881
882	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	5	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	Rufibacter	NA	tax882
883	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	5	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	Hymenobacteraceae	NA	NA	tax883
884	0	0	0	0	0	3	0	2	3	0	1	1	0	0	2	12	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	NA	Chryseolinea	Chryseolinea soli	tax884
885	9	8	62	32	48	55	41	71	141	76	77	200	16	22	28	886	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	NA	NA	Cytophagales bacterium TFI 002	tax885
886	1	3	2	1	6	4	3	4	9	3	11	24	0	1	4	76	Bacteria	NA	Bacteroidetes	Cytophagales	Cytophagia	NA	NA	NA	tax886
887	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Blattabacteriaceae	Blattabacterium	Blattabacterium punctulatus	tax887
888	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Blattabacteriaceae	Blattabacterium	Blattabacterium sp. (Blaberus giganteus)	tax888
889	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Blattabacteriaceae	Blattabacterium	Blattabacterium sp. (Blattella germanica)	tax889
890	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Blattabacteriaceae	Blattabacterium	NA	tax890
891	0	0	1	0	1	2	1	1	2	0	3	3	0	1	4	19	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Crocinitomicaceae	Fluviicola	Candidatus Fluviicola riflensis	tax891
892	0	4	13	3	4	46	3	15	44	2	3	31	2	0	6	176	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Crocinitomicaceae	Fluviicola	Fluviicola taffensis	tax892
893	0	0	1	0	0	0	1	0	0	0	2	3	1	0	2	10	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Crocinitomicaceae	Fluviicola	NA	tax893
894	3	2	3	0	2	4	0	2	3	15	4	8	2	0	2	50	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Cryomorphaceae	Owenweeksia	Owenweeksia hongkongensis	tax894
895	2	1	2	3	6	3	0	0	1	8	1	1	1	3	4	36	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Cryomorphaceae	NA	uncultured Cryomorphaceae bacterium	tax895
896	0	0	1	2	0	0	0	0	0	2	0	3	3	1	1	13	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aequorivita	Aequorivita sp. H23M31	tax896
897	6	5	10	16	13	10	1	3	1	4	7	6	6	7	11	106	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aequorivita	Aequorivita sublithincola	tax897
898	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aequorivita	NA	tax898
899	20	35	78	34	45	66	36	39	45	34	47	87	14	10	31	621	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Algibacter	Algibacter alginicilyticus	tax899
900	0	1	0	1	0	0	0	1	2	0	2	1	0	0	0	8	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Antarcticibacterium	Antarcticibacterium flavum	tax900
901	1	1	0	3	0	0	1	1	0	0	1	2	0	1	0	11	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Antarcticibacterium	Antarcticibacterium sp. PAMC 28998	tax901
902	0	0	0	2	0	1	0	0	1	0	0	0	0	4	0	8	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Apibacter	Apibacter sp. HY041	tax902
903	2	4	5	2	8	7	7	13	5	11	17	8	4	2	3	98	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aquimarina	Aquimarina sp. AD1	tax903
904	6	6	13	13	10	8	9	14	5	11	14	5	8	9	7	138	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aquimarina	Aquimarina sp. AD10	tax904
905	14	26	9	42	53	2	30	41	9	40	52	14	16	21	3	372	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aquimarina	Aquimarina sp. BL5	tax905
906	3	3	6	8	5	7	3	13	5	6	11	9	3	6	4	92	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aquimarina	NA	tax906
907	10	17	15	17	10	12	15	26	28	16	33	35	19	13	8	274	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Arenibacter	Arenibacter algicola	tax907
908	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aurantivirga	Aurantivirga profunda	tax908
909	7	5	7	13	5	15	1	1	1	2	0	2	0	3	5	67	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Aureitalea	Aureitalea sp. RR4-38	tax909
910	0	1	1	0	0	1	0	0	0	0	0	1	3	0	0	7	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga canimorsus	tax910
911	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga cynodegmi	tax911
912	2	2	3	0	0	1	0	1	0	0	0	0	0	0	0	9	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga gingivalis	tax912
913	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga haemolytica	tax913
914	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	5	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga leadbetteri	tax914
915	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 878	tax915
916	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	6	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sputigena	tax916
917	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	Capnocytophaga stomatis	tax917
918	0	0	0	0	0	0	0	0	6	1	3	2	0	0	2	14	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Capnocytophaga	NA	tax918
919	10	29	37	27	21	12	25	38	16	43	26	42	15	30	20	391	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola	tax919
920	117	138	332	158	174	272	224	201	689	392	191	1909	69	75	248	5189	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Cellulophaga	Cellulophaga baltica	tax920
921	26	20	45	22	28	18	10	49	28	22	13	45	29	42	28	425	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica	tax921
922	43	36	97	51	55	69	57	56	149	129	68	398	16	21	69	1314	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Cellulophaga	NA	tax922
923	15	13	19	23	13	20	13	24	20	11	27	34	12	7	11	262	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Changchengzhania	Changchengzhania lutea	tax923
924	0	0	0	0	0	2	2	1	0	0	0	2	0	0	0	7	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium antarcticum	tax924
925	0	0	0	0	1	3	0	0	1	0	0	3	0	0	1	9	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium arthrosphaerae	tax925
926	0	1	5	1	2	32	1	0	9	4	2	19	6	2	5	89	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium balustinum	tax926
927	0	0	1	0	1	6	0	0	0	0	0	0	0	0	2	10	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium bernardetii	tax927
928	0	0	0	0	0	8	0	0	0	0	0	6	1	0	2	17	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium carnipullorum	tax928
929	0	0	0	0	1	9	0	2	18	0	1	14	1	0	1	47	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium carnis	tax929
930	0	0	0	0	0	3	0	0	5	0	0	1	1	0	0	10	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium glaciei	tax930
931	0	0	1	0	1	6	0	1	5	0	0	1	0	0	1	16	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium gleum	tax931
932	0	1	20	1	1	178	0	0	237	2	2	230	3	2	70	747	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium haifense	tax932
933	0	0	0	0	0	12	3	2	3	0	1	3	0	1	1	26	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium indologenes	tax933
934	0	0	1	0	2	18	3	0	2	0	0	7	1	0	2	36	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium indoltheticum	tax934
935	0	0	0	0	0	7	2	1	8	2	0	10	0	0	1	31	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium jeonii	tax935
936	0	0	0	0	0	3	0	0	4	0	0	2	0	0	0	9	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium joostei	tax936
937	1	0	2	0	1	1	0	1	1	0	0	5	0	0	1	13	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium nakagawai	tax937
938	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium piperi	tax938
939	0	0	0	1	0	20	0	0	12	0	0	5	0	0	6	44	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium shandongense	tax939
940	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp.	tax940
941	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. 17S1E7	tax941
942	1	0	1	0	1	8	0	0	5	1	1	12	0	0	2	32	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. 3008163	tax942
943	1	0	2	2	1	5	0	1	8	0	0	5	0	1	0	26	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. 6424	tax943
944	0	0	5	1	1	30	0	0	26	0	0	18	1	1	8	91	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. F5649	tax944
945	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. G0162	tax945
946	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	9	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. G0201	tax946
947	0	0	1	0	0	2	0	0	3	0	0	7	1	0	0	14	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. H3001	tax947
948	0	0	5	0	1	32	0	0	38	2	0	36	1	0	11	126	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. H6466	tax948
949	0	0	2	1	0	1	0	0	2	0	1	2	0	0	0	9	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. NBC122	tax949
950	0	0	0	1	0	5	2	0	6	0	0	2	0	0	1	17	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. SNU WT5	tax950
951	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. StRB126	tax951
952	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium sp. T16E-39	tax952
953	0	0	2	0	2	26	0	0	13	1	0	21	0	1	6	72	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	Chryseobacterium taklimakanense	tax953
954	2	2	45	8	6	477	9	14	316	3	8	308	17	3	103	1321	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Chryseobacterium	NA	tax954
955	16	8	488	33	26	2834	21	36	2549	34	37	3227	8	14	850	10181	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Cloacibacterium	Cloacibacterium normanense	tax955
956	5	3	3	8	8	12	1	4	0	2	2	5	6	5	4	68	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Croceibacter	Croceibacter atlanticus	tax956
957	5	5	5	3	2	2	1	1	1	1	1	1	0	1	0	29	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	Dokdonia donghaensis	tax957
958	5	7	16	2	15	13	2	4	2	5	6	10	7	6	12	112	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	Dokdonia sp. 4H-3-7-5	tax958
959	3	0	0	10	5	4	4	7	2	5	5	4	2	1	4	56	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	Dokdonia sp. Dokd-P16	tax959
960	3	0	5	0	1	1	3	11	3	4	8	2	0	2	0	43	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	Dokdonia sp. MED134	tax960
961	0	0	2	1	0	3	0	0	0	0	0	0	0	1	0	7	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	Dokdonia sp. PRO95	tax961
962	4	4	14	13	13	15	3	21	25	5	7	22	5	6	18	175	Bacteria	NA	Bacteroidetes	Flavobacteriales	Flavobacteriia	Flavobacteriaceae	Dokdonia	NA	tax962
