439928;439929;658448
44008;1121864
440568;1191460
442694;456327;487837;1101443
443219;457354
443219;457354;708009
444876;536472;536475
445021;1425274
445438;619325
44597;112135
446535;446539
446795;1425273
44689;352472
447978;507818
449422;449423;449424;449425;449426;449430;449431;449432
449435;449436
45068;45070
452027;452043
452053;1075215
452201;991101
455448;455449
4558;91525
4565;112509
4568;4572
456910;456911;456912;456913
456946;456948
457478;457479
4577;381124
45838;1426227
45839;50511
463551;463552;463553;463554;463555;463556;463558;463559;463561;908285
46358;2267729
463600;1780476
463622;463623
463873;1679802
464701;1390379
46503;77133
465777;475233
467565;467579
467787;467792
468000;468001;468010;468012
468353;1342654
46947;704171
47002;63122
470082;470101
470;28090
470;40214;48296
4720;446125
472;28090
472689;574096
474394;490190
4766;102136
4770;334526
47714;113557
477207;477208
478021;637997;1480069;1480071;1480072;1480073
4784;231958
4784;4793
4787;403677
47877;264452;264455
479127;479278
479258;479263
479284;479285
47934;120300
47934;120300;146760;150623;447208;497816
47934;1273570
47934;150597;150622;150623
47934;77931;704171
47934;77931;704171;1123954
47934;77931;83649;146760;150622;195504;704171
47934;83649
479719;1104433
480029;480030
482587;542347
4853;76405
485846;485847;485848
4860;34480
486918;486919
487;1172206
487688;487698;487724
487715;1292132
487726;1292116
489913;1073081
491937;491938;491943;491944;491945;907206
492293;492321
49249;59812
49265;291032
49266;87146;87148
49266;87146;87149
49266;87146;87149;757423
49266;87148;87149;87150;757423;1086085;1086086
49266;87149
4932;559292
49422;679918
494236;662513
4952;1437815
495;214482
49581;57722;178799
497116;497117;497118;497119;497120
497122;497123;497124;497125
497126;497128;497129;497130;497131;497132;497133;497134;497135
49773;113208;126903;300354;304129;304130;304134;304136;304143;304153;374021;374022;374023;374024;374028;374029;374030;374031;374534;374535;374537;374538;374540;374544;374545;374547;374554;374556;374558;374566;374567;374569;374570;374571;374572;374573;374574;374575;374577;374578;374580;374581;374582;374583;374584;374587;374589
498221;498223
499620;519348
499850;1488322
501152;501161
501823;501853
501832;501852;502049
501836;502049
501839;501843;501845;502049
501848;501849
501863;501868
502065;502069
502066;502067
5062;510516
50712;432296
509112;509113
511566;511567
511586;1735832
512312;1172164
512649;512652;512653;512654;512655
512650;1219064
51501;186128
515394;515395;515396;515400;515401;515402;515403
515517;515518
515619;1898203
516075;1141660
516301;516353
51714;1737510
518603;519849;526347;550747;550748;550773;565575;626095;626096
519983;519984
519986;1580879
520708;1530052;1530053;1530056
522546;522547
52584;708450
526306;526307;526309;526310;526312;526318;526319;526323;526324
526315;526316;526320
52641;371417;703087;1417799;1417801;1417802
5270;237631
5276;5407
528063;1265715
529;335286
529;94625
529;94625;335286
529;94626
53046;82261;154293
5315;34461
53267;285713
53267;440082
53267;60131
533367;533418;533426;533430;533433;533439;533451;533504;533540;533560;533561;533578;533583;533584;533608;533609;533612;533618;533636;533832;533854;533869;533874;533876;533889;533891;533910;533934;533938
533383;533656;533898;533967;533968
533392;533551;533575;533708;533710;533762;533818;533842;533848;533858;533879
533419;533782;533887
533473;533850;533964;534264
533546;533598;533621;533648;533911
533547;533775
534028;534033
53406;592361
534126;534171;534238
53462;1209984
535083;535084
536451;536452
536468;536474
53707;59511
53983;299392
542371;711003
542382;710812
542473;710778
542478;710783
542479;710822
542507;710994
542512;710993
542527;710730
542528;710726
54319;54343
543360;1473334;1473347
544645;1472417
546;308866
546;562
548;28090
54859;879914
549;48984
550;301102
550;336306
550747;550748
551765;1032238
551947;551949
552520;613186
552669;647105
554078;1549805
554389;554391;554392;554393;554394;554395
55488;55489
55492;652455
555;558270
55570;55576;55577
555;796124
555838;555839
557120;557122;557124;557125;557126;557128
559518;559520
56;2093377
562;1296536
562;143777
562;316401
562;366837
562;4932;300852
562;573;584;58097
562;573;615
562;623;624;156539
562642;562646;562648;562650
562;83333;536056
562965;562966
56408;56409
56448;487822
56450;1219375
56641;282267;282269;282271;282272;488412
56730;56731;147700
56765;86473
568749;568750;568752;568753;568754;568755;568756;568757;568758;568759;568760;568761;568762;568771;568772;568773;568774
568751;568763;568767;568769
569;1002364
5691;5697
57043;77133;285091;564033;564038
5722;412133
573;1087440;1094170
573;1406314
573;1972431
573;61645
573;72407
574560;1004151
57489;630408
57575;126663;180811;220703;353264
5759;294381
576610;1819724;1855647
576611;1743169;1855636;1855893
577451;577452
580033;1031542
580;1006000
5807;237895
5808;1729943
5821;5823
582203;582239
582260;582261
58308;504590
583345;666681
586914;1055704
58712;90371
588596;747089
5886;43139
5886;65128
58917;58919;88838
589430;589431
5898;427277
590122;1126528
5911;312017
59310;315405
593517;593518
595396;595401;595421
595396;595407;595410;595418;595422;595426
595408;595411;595423;595428
596090;882655
59620;188895;352091;352092;352093;352122;352123;352125;352127;352131;352136;352140;352148
59620;77133
596;90371
597283;597284;598478
59866;59877
59920;74546;93059;167539
59922;74547
599;59205
59983;175059
603423;603424;603425;603426
604089;1236111
604089;1236111;1236169;1236170;1236171
60555;1168289
6087;795127
60890;1580596
611301;1137651
61426;94112
615;61652
61589;237961
61648;362569
616819;616822
616821;882378
618165;618200
618184;618197;618200;619001;619122;1262370;1262372;1432624;1432625;1432626
619633;619634;619638;619649
621407;621410;621411;621419;621423;621425
621407;621410;621411;621419;621423;621425;621429
621407;621410;621419;621423;621425;621427
621407;621426;621430;621434
621408;621428
621409;1702569;1702572
621409;621420;621432
621413;1702580
621413;621452
621420;621432
621432;621450
621447;621449
621450;1142067
62303;62310;62311;62312;99931;1205903
62344;246697
6289;45464
630128;1070854
630128;1150460
630129;1150460
630403;1448389
630632;630634
630911;630915
63141;908976
632150;1034652
633859;696472
634;349968
634452;634453;634454;634455;634456;634457;634458;634459
634452;634458
634499;644651
634712;634715
636;667121
637624;637625
638001;638002;638003
638;701230;701231;701232;701233
640344;640364
644;196023
644;29491;1781632
644;582208
644;582211
644;645
644;667121
64589;64590;152408;152418;152421;152429;152437;152438;152439;292002;292004;292009;292012;292013;292023;292026;552673;552674;552681;552687;552688;552689;552693;552696;552702
648;582204;582212;582248
648944;648945;648946;648947;648948;648949;648950
648954;648955;648956
648995;768901;768909
64923;78552
64939;101007;101015;101020;157670
650649;650650;650651
651;29489
652910;870566;870567;870568
653005;874834
653028;874569
653972;653986
6550;29158
6550;6551
6550;6551;173667
656064;656072
65655;1281780
65719;244871
658197;1117310
658;553611
659;1113700
661508;661511
663;1231058
663202;663331
666;127906
6662;85549
666;32630
666;345073;948564
666;945543
668;677232;677404;677436
669041;1458509;1458512
669041;1458512
669041;1458515
669;1229494
669;680
66973;66974
670;294959
670884;670885
671244;671245
671267;1236538
67277;173860
6728;114396
673564;673565
674529;1077285
676980;677052;677101;677128;677193
677012;677191;677228;677849
677119;677330
677188;677412;677490;677493;677521;677553;677618;677624;677670;677711;677712;677719;677721;677722;677723;677846;677851;677857;677864;677891;677935;677959;678003;678194;678326;678329;678336;678338;678427;678437;678442;678444;678446;678449;678452;678455;678463;678466;678471;678499;678526;722988;723008;723083;723142;723156;723163
677212;677219
677232;677436
677235;722968
677300;678514
677322;677336
677330;678280;678516
677583;677875
677590;677710;677716;677738;677853
678105;678106
678295;678309
678334;678380
678;718012
68186;68216
68239;68243
685043;686688
685063;685064;685065;685066;685069;685071;685072;685073;685084;685087;685088;685089
68595;68597;68598;68599;68605
68606;68607;68608
686239;931097
686583;881819
686845;686848;686849;686852;686853;686854
689786;689787;689788
692387;692388
692392;692397
692404;692407
692406;692408;692409;692411
692430;1266907
694147;694148;694152;694155;694161;694163;694167;694175;694177;694180
69609;197312
696485;1229493
697100;1068550
701489;701500
703908;1155129
703931;703932;703939
705216;836761
707599;707607
70799;88833;137816
708448;708449
70993;158757
710996;711000
712042;861478
714506;714508
715195;1200984
716925;716928;1414559;1414561;1414563;1414564;1414566
72056;72057;72084;394690
722754;1714387
72680;235267;235268
7274;46829
72792;606501;1933149
72994;198292;1778771;1778772;1778773;1778774;1778775;1778776;1778777;1778778;1778779;1778781;1778782
73033;73105;932719
73376;933798;1162617
738;1117322
741844;741867
743221;920442
74331;74335;144056
744629;835455
74468;224750
744861;1194186
74546;93060
74557;944643
7460;7469
74665;213996
747686;747688
753;1032637
754211;754212;754217;754232
754309;754321
754321;754336
754327;754328;754329
754408;754409
754429;754430
75658;1031753
75702;492479
75704;75706;75715;77063;300649
759362;880591
759838;796575;798581
76203;1596008
76317;210989
76322;981370
76869;160488;223283;264730;351746;384676;390235
76869;160488;351746;384676;390235
768905;768915;768935
768906;768911;768912;768913;768914;768936;768938;768940;768943
768917;768942
77022;246149;246150;1184648
77133;100762
77133;1029756
77133;1392836
77133;152509
77133;152509;165435
77133;155098
77133;155900
77133;156588
77133;159267
77133;162156
77133;165183;165185
77133;165433
77133;166587
77133;169009
77133;174711
77133;194843
77133;198431
77133;212695
77133;218288
77133;218538
77133;219048
77133;246143
77133;261514
77133;270495
77133;352152
77133;373888
77133;440175
77133;575653
77133;650134
77133;86473
77133;91750
77133;927763
77133;98595
77133;98605
77133;98629
77931;120300
77931;481301
77931;704171;704173;1123954
78172;391824;391827
78454;1079039
795776;795777;795778;795783
798153;2078566
80365;90893
8047;44932
80722;81636
80867;192388
80971;80973
817;28116
821;435590
82207;261403
82324;85378
823;28116
82934;82936;944620
82941;289614
830232;1140731
830464;1093874
830962;1098784
831;185008
831;657324
8323;8325;385668;395388;1288479;1611729
83372;291032
83450;83451
835295;1099767
835899;1111029
836170;1110893
83647;706301
838016;1099414
838325;1138940;1140631
841764;1103560
84487;84500;84503
84490;84491
84751;1277687
851;469604
85401;243826
85643;1234381
85684;230314;230316;230317;230318;230319;230320
857908;857954
859179;859183
859642;859643
86040;473420
862692;1147683
862920;868024;868085
86473;257385
86473;648174
866816;866830;1630553;1630560;1630570;1630587
868059;868060
868099;876028
87104;363902
87149;757423
8732;184540
875262;944674;944675;944676
8790;8797;8801;8822;83376
88149;88154
882793;882794;882795;882796;882797
882793;882794;882795;882797
885464;944689;944693
886333;886338
887144;1368428
889502;1232651
890382;904126
894680;1098080
903772;903774
90396;158098
904371;1313244
904486;1032241
907412;907430;907431
907417;907418;907419;907420;907421
907933;907935;1007733;1007736;1007737;1007740;1007761;1007771;1007775;1007783;1007787;1007794;1007797;1007799;1007802;1007805;1007821;1007825;1007828;1007860
908995;914026
90936;859642
90936;859642;859643
910591;910592;910593;910595;910596;910597;910598;910599;910600;910601;910602;910603;910604;910605;910606;910607
91482;368784;746128
91750;106905
91750;157276
91750;293400
91809;213996
91991;91992
920372;1137155
92647;326444;326445;326452;326453;326455;326456;1331356
930089;930091
930;119978
931645;931652;931667;931676;931704;931711;931718;931722;931734;931735;931741;931751;931755;1197463;1197464
931657;931664;931682;931687
933284;1643505
933798;1162617
935223;1236148;1236149;1236150;1236152;1236162
936428;1577090;2033607
937222;937224
93939;93940;172087
939423;939445;939462;939469;939512;939519;939529;939535
93969;495343
9408;9704;9719;33556
94114;186284;212812;2609304
942706;1391051
94289;1172189
944654;944661;944669;944670
945894;945897
946455;946478;946479;946480;946482
947829;947830;947831;947833
9544;9545;9565
9545;9565
9555;9557
95634;176247
95713;95714
9606;10090;10116
9606;9986;10090;10116
96939;506485;754101;1239149;1239943
97227;1223579
9767;9768
977741;1704129
980296;980297
980350;980372
980363;980368
9823;310261
98283;98284;106364;106365;106366;106367
9837;419612
9837;9838
9837;9838;419612
98506;265967;265968
987066;987067
988796;988801
989844;1888760
990284;1079800
9913;9915;661048
993395;1043162
997936;997939
998131;999057
99875;311978
999114;1174474
99912;1172189
